FID,OBJECTID,STREET_NAM,ROADINVENT,FUNCTIONAL,JURISDICTI,Divided,InstallDat,ExisFacil,Shape__Length
855,20949,Boston Harborwalk,0,0,3,0, ,SUP,955.985171704753
856,20950,Paul Dudley White Charles River Bike Path,0,0,3,0, ,SUP,744.755163056844
857,20957,Emerald Necklace Trail,0,0,2,0, ,SUP,355.970762610402
858,20959,Connection to North Station,0,0, ,0, ,SUC,276.653101252572
859,20962,Paul Revere Landing Park,0,0, ,0, ,SRd,168.924412922955
860,20963,Paul Revere Landing Park,0,0,2,0, ,NW,89.2217805893497
861,20967,Fifth Street/Bunker Hill Street Connector,0,0,1,0, ,SUP,97.9934559912719
862,20968, ,0,0,3,0, ,SUP,99.9552840339305
863,20969,Southbay Harbor Trail,0,0,H,0, ,SUP,61.0399833850099
864,20970,Emerald Necklace Trail,0,0,2,0, ,SUP,15.6048045970828
865,20971,Emerald Necklace Trail,0,0,2,0, ,SUP,462.948303391391
866,20972,Fenway Connector To Park Drive,4546100,3,3,1,2019,BL,17.8769144682696
867,20973,Emerald Necklace Trail,0,0,2,0, ,SUP,23.7920869742785
868,20974,Emerald Necklace Trail,0,0,2,0, ,SUP,74.2188283447351
869,20975, ,0,0, ,0, ,SUC,114.609054591017
870,20976, ,0,0,5,0, ,SUP,209.748626943311
871,20978,Boston Harborwalk,0,0,2,0, ,SUC,10.7505126388018
872,20983,Moakley Park Path,0,0,3,0, ,SUP,575.438594749932
873,20984,South Bay Harbor Trail,0,0,2,0, ,SUP,478.381430816757
874,20986,Emerald Necklace Trail,0,0,2,0, ,SUP,424.173480610911
875,20987,Southwest Corridor,0,0,3,0, ,SUP,634.789345525285
876,20988,Boston Harborwalk,0,0,3,0, ,SUP,489.135093134644
877,20990,Charles River Bike Path,0,0,3,0, ,SUP,588.382329676746
878,20991, ,0,0, ,0, ,SUP,652.173948525993
879,20996,Paul Revere Park,0,0,3,0, ,SUP,168.835114673742
880,20997,Rutherford Trail Project,0,0,2,0, ,SUP,26.6685437819157
881,21000,Belle Isle Marsh Path,0,0,3,0, ,SUC,47.7297792414536
882,21001,Belle Isle Marsh Path,0,0,3,0, ,SUC,14.0025410213965
883,21002,Boston Harborwalk,0,0,3,0, ,SUP,767.261069432199
884,21005,Readville to Neponset,0,0,3,0, ,SUP,225.481779587271
885,21037,Southbay Harbor Trail,0,0,2,0, ,SUP,303.478985826207
886,21047,Emerald Necklace Trail,0,0,2,0, ,SUP,104.945930830382
887,21055,Pappas Sidepath,0,0,H,0, ,SUP,1132.37331477203
888,21060,Southbay Harbor Trail,0,0,H,0, ,SUP,379.153244856179
889,21063,Emerald Necklace Trail,0,0,2,0, ,SUP,31.713997680848
890,21065,Charles River Path,0,0, ,0, ,SUC,274.320405975327
891,21067,Charles River Path,0,0, ,0, ,SUC,307.468969553467
892,21075,Charles River Bike Path,0,0,3,0, ,SUP,890.218024668921
893,21076,John W. Weeks Bridge,0,0,3,0, ,SUB,198.572558156272
894,21077,Charles River Bike Path,0,0,3,0, ,SUP,13.4575334868263
895,21078,Charles River Bike Path,0,0,3,0, ,SUP,13.4415991051847
896,21079,Charles River Bike Path,0,0,3,0, ,SUP,993.919773836277
897,21080,Charles River Bike Path,0,0,3,0, ,SUP,19.1007631079351
898,21081,Charles River Bike Path,0,0,3,0, ,SUP,1409.10172644977
899,21082,Charles River Bike Path,0,0,3,0, ,SUP,272.031424370857
900,21083,Charles River Bike Path,0,0,3,0, ,SUP,554.421925346941
901,21084,Charles River Bike Path,0,0,3,0, ,SUP,481.411650647401
902,21085,Paul Dudley White Charles River Bike Path,0,0,3,0, ,SUP,2382.05251353963
903,21086,Paul Dudley White Charles River Bike Path,0,0,3,0, ,SUP,648.668969171013
904,21088,Paul Dudley White Charles River Bike Path,0,0,3,0, ,SUP,1275.09691381775
905,21089,Paul Dudley White Charles River Bike Path,0,0,3,0, ,SUP,1223.96340397515
906,21090,Paul Dudley White Charles River Bike Path,0,0,3,0, ,WALK,37.8431542250505
907,21091,Paul Dudley White Charles River Bike Path,0,0,3,0, ,SUP,662.592665606907
908,21092,Paul Dudley White Charles River Bike Path,0,0,3,0, ,WALK,8.37065163816721
909,21093,Paul Dudley White Charles River Bike Path,0,0,3,0, ,SUP,721.819711467587
910,21094,Charles River Path,0,0, ,0, ,SUP,7.67784934909993
911,21095, ,0,0,3,0, ,SUP,13.661236725122
912,21096, ,0,0,3,0, ,SUP,13.1520162044931
913,21099,Rutherford Trail Project,0,0,2,0, ,SUP,13.001846011928
914,21106,East Boundary Path,0,0,3,0, ,SUP,997.340588294383
915,21107,Bold Knob Path,0,0,3,0, ,SUP,224.95905033096
916,21108,Chamberlain Path,0,0,3,0, ,SUP,530.20964690729
917,21109,Overbrook Path,0,0,3,0, ,SUP,831.459943652832
918,21112,Gavin Path,0,0,3,0, ,SUP,363.967261130172
919,21115,Southbay Harbor Trail,0,0,H,0, ,SUP,109.686779981265
920,21117,Southbay Harbor Trail,0,0,H,0, ,SUP,287.470736541955
921,21118,Paul Revere Park,0,0,3,0, ,SUP,263.415069313472
922,21119,Paul Revere Park,0,0,3,0, ,SUP,13.4999010178166
923,21120,Rutherford Trail Project,0,0,2,0, ,SUP,9.77786347121279
924,21121,Moakley Park Path,0,0, ,0, ,SUP,324.863403332893
925,21123,Moakley Park Path,0,0, ,0, ,SUP,56.1975439540699
926,21124,Moakley Park Path,0,0, ,0, ,SUP,109.227207254707
927,21128,Neponset River Trail,0,0,3,0, ,SUP,152.005426942672
928,21129, ,0,0,3,0, ,SUP,420.088910936614
929,21146,East Boston Greenway,0,0,2,0, ,SUP,113.783195580808
930,21147,East Boston Greenway,0,0,2,0, ,SUP,115.016064653615
931,21150,Neponset River Trail,0,0,3,0, ,SUP,866.566374502293
932,21151,Neponset River Trail,0,0,3,0, ,SUP,33.4067318280295
933,21152,Southwest Corridor,0,0,3,0, ,SUP,190.367379417468
934,21153,Neponset River Trail,0,0,3,0, ,SUP,115.675364800618
935,21154,Neponset River Trail,0,0,3,0, ,SUP,142.594220180378
936,21156, ,0,0, ,0,2018,SUB,352.720765991367
937,21157, ,0,0, ,0, ,SUP,464.00627858491
938,21161,Southwest Corridor,0,0, ,0, ,SUP,76.8958866862133
939,21162, ,0,0, ,0, ,SUP,509.264586195116
940,21163, ,0,0, ,0, ,SUP,422.057185859372
941,21164, ,0,0, ,0, ,SUP,42.20949759024
942,21165, ,0,0, ,0, ,SUP,160.902060307084
943,21166,Southwest Corridor,0,0,3,0, ,SUP,110.560742045805
944,21167,Southwest Corridor,0,0,3,0, ,SUP,18.6274455482148
945,21170, ,0,0, ,0, ,SUP,87.095461916352
946,21172, ,0,0, ,0, ,SUP,94.5228880150793
947,21173, ,0,0, ,0, ,SUP,25.0936338921309
948,21174, ,0,0, ,0, ,SUP,30.3285848042092
949,21176, ,0,0, ,0, ,SUP,69.4268842568884
950,21177, ,0,0, ,0, ,SUP,128.316283073395
951,21180, ,0,0, ,0, ,SUP,133.897682976651
952,21181, ,0,0, ,0, ,SUP,290.534591985846
953,21182, ,0,0, ,0, ,SUC,118.339814542815
954,21183, ,0,0, ,0, ,SUC,191.70271094187
955,21184, ,0,0, ,0, ,SUC,39.6807909977491
956,21185, ,0,0, ,0, ,SUC,125.705623268329
957,21186, ,0,0, ,0, ,SUP,202.902200072092
958,21187, ,0,0, ,0, ,SUC,122.023201319198
959,21188, ,0,0, ,0, ,SUC,122.533127172719
960,21189,Constitution Beach Footbridge,0,0, ,0, ,WALK,224.972911399986
961,21190, ,0,0, ,0, ,SUC,233.590414375469
962,21191, ,0,0, ,0, ,SUC,174.035345798732
963,21192, ,0,0, ,0, ,SUC,87.1336615053947
964,21193, ,0,0, ,0, ,SUP,249.524476231135
965,21194, ,0,0, ,0, ,SUP,201.939958274584
966,21196, ,0,0, ,0, ,SUP,167.228542725498
967,21200, ,0,0, ,0, ,SUP,208.392910203978
968,21201, ,0,0, ,0, ,SUP,94.9767298773137
969,21204,Emerald Necklace Trail,0,0,2,0, ,SUP,238.366097102691
970,21209, ,0,0, ,0,2018,SBL,64.0136516267703
971,21210,Constitution Road to Navy Yard Connection,0,0,8,0, ,SUP,27.096769748203
972,21218, ,0,0, ,0,2018,SLM,123.037793583208
973,21224, ,0,0, ,0,2018,BL,251.049093205057
974,21225, ,0,0, ,0,2018,BL,214.501523352712
975,21226, ,0,0, ,0,2018,SUP,83.7871039888809
976,21227, ,0,0, ,0,2018,SUP,69.4377270119209
977,21228,Emerald Necklace Trail,0,0,2,0, ,SUP,17.5085330630676
978,21229,Emerald Necklace Trail,0,0,2,0, ,SUP,20.0129872798943
979,21230, ,0,0, ,0, ,SUP,88.5581004335402
980,21231, ,0,0, ,0, ,SLM,303.329106331427
981,21234,South Campus Drive,0,0, ,0,2016,SBL,197.654886157739
982,21236,South Campus Drive,0,0, ,0,2016,SUP,379.545521538506
983,21238,Beacon Street,5278200,3,2,1, ,BL,81.6983491647444
984,21245, ,0,0, ,0,2014,BL,199.284935696898
985,21246, ,0,0, ,0,2014,BL,97.479927746225
986,21247, ,0,0, ,0,2014,BL,77.8636093788666
987,21266, ,0,0, ,0,2019,SBL,341.188677592729
988,21268, ,0,0, ,0,2019,BL,467.239308258249
989,21270,Mount Vernon Street,4674600,6,2,0,2019,SBL,41.8205311401887
990,21274, ,0,0, ,0, ,BL,53.6817026542721
991,21277, ,0,0, ,0,2019,BL,456.913698648223
992,21280, ,0,0, ,0,2019,BL,94.5050285243211
993,21281, ,0,0, ,0,2019,BL,86.2301320771751
994,21290, ,0,0, ,0,2019,SUP,141.601219830803
995,21293, ,0,0, ,0,2019,SUP,150.359884439634
996,21294, ,0,0, ,0,2019,SUP,101.815811483349
997,21295, ,0,0, ,0,2019,SUP,150.367256220564
998,21300, ,0,0, ,0,2019,BL,99.1833060332201
999,21301, ,0,0, ,0,2019,BL,133.772433391937
1000,21304, ,0,0, ,0,2019,SUP,621.509779189581
2001,303,Washington Street,5304500,3,2,0,2010,SLM,46.547942895429
2002,304,Market Street,5789600,5,2,0,2013,BL,24.5842622454437
2003,305,Washington Street,4504200,3,2,0,2010,SLM,93.3685510837355
2004,306,Washington Street,5304400,3,2,0,2010,BL,58.503569915785
2005,307,Washington Street,5824200,3,2,0,2010,SLM,55.2789162244629
2006,308,Market Street,5273900,5,2,0,2013,BL,31.5387721309688
2007,309,Belgrade Avenue,4899500,3,2,0,2009,BL,93.2122838928377
2008,310,Veterans Of Foreign Wars Parkway,6287101,2,3,1,2013,BL,101.276652643555
2009,311,Veterans Of Foreign Wars Parkway,5212800,2,3,1,2013,BL,1471.44046018752
2010,312,Western Avenue,4438100,5,2,0,2015,BLSL,71.9358826343618
2011,313,Perkins Street,6276500,5,3,1,2008,BL,105.7031688692
2012,314,Commonwealth Avenue Frontage Road Eb,5280600,0,2,1, ,NW-U,171.218923150788
2013,315,Centre Street,4828700,5,2,0,2019,BFBL,102.535943020804
2014,316,Everett Street,5719400,6,2,0,2017,BLSL,17.4919871573298
2015,317,Western Avenue,5126200,5,2,0,2015,BLSL,115.497163735625
2016,318,Centre Street,5148000,5,2,0,2010,SLM,59.7610944794106
2017,319,Cambridge Street,4468100,3,2,0,2015,BL,87.9902787978711
2018,322,Franklin Street,4447700,0,2,0,2010,NW,51.5781737212974
2019,323,Franklin Street,4442100,0,2,0,2010,NW,139.04360704549
2020,324,Western Avenue,5126600,5,2,0,2015,BLSL,87.6840140885107
2021,325,River Street,5076100,5,2,0,2012,BLSL,52.8132654068047
2022,326,Cummins Highway,5154600,3,2,0,2012,BL,196.247556943969
2023,327,Washington Street,5705200,3,2,0,2009,BL,106.818276181148
2024,328,Centre Street,5731300,2,3,1,2011,BL,197.83361444226
2025,329,Centre Street,6235300,2,3,1,2011,BL,346.486430633448
2026,330,South Huntington Avenue,4631500,5,2,0,2010,BL,97.3860052580362
2027,331,Huntington Avenue,5627300,3,2,1,2013,SLM,84.7694048768861
2028,332,South Huntington Avenue,5128000,5,2,0,2010,SLM,186.24131550115
2029,333,Commonwealth Avenue,5118700,3,2,1,2019,SBL,99.9221295604222
2030,334,Commonwealth Avenue,5118600,3,2,1,2019,SBL,127.055309250133
2031,335,River Street,5737500,5,2,0,2012,SLM,23.2349024065624
2032,336,Washington Street,4870700,3,2,0,2009,BL,63.3058178800469
2033,337,Centre Street,6238600,2,3,1,2011,BL,46.8812764962682
2034,338,Centre Street,4790100,2,3,1,2011,BL,48.8053527470714
2035,339,Walter Street,6240300,6,2,0,2016,BL,22.205496206649
2036,340,Walter Street,4806700,6,2,0,2016,BLSL,279.302725253118
2037,341,Walter Street,5222300,6,2,0,2016,BLSL,170.281921013268
2038,342,Centre Street,6277300,2,3,1,2011,BL,95.7973100107392
2039,343,Commonwealth Avenue Frontage Road Eb,5280700,0,2,1, ,NW-U,204.739729176429
2040,344,North Harvard Street,5222000,5,2,0,2012,BL,30.4720309247763
2041,345,North Harvard Street,5814001,5,2,0,2009,BLSL,83.6902924886723
2042,346,North Harvard Street,5180600,5,2,0,2009,BL,272.709366083499
2043,347,Western Avenue,5151500,5,2,0,2010,SBLBL,79.1911085195134
2044,348,American Legion Highway,5694800,5,2,1,2009,BFBL,281.859177874188
2045,349,Cummins Highway,4931300,3,2,0,2012,BL,158.097354442549
2046,350,Perkins Street,4648600,5,3,1,2008,BL,127.338720604006
2047,351,Chestnut Street,6251200,5,3,1,2007,BL,186.348217990692
2048,352,Commonwealth Avenue,5119400,3,2,1,2010,BL,78.1780511232255
2049,353,Commonwealth Avenue,6276000,3,2,1,2019,SBL,174.470701821712
2050,354,Truman Highway,6233200,5,3,0,0,BL,617.568002812132
2051,355,American Legion Highway,6291500,5,2,1,2009,SLM,214.519129637343
2052,356,American Legion Highway,5121000,5,2,1,2009,SLM,478.844246424981
2053,357,Walk Hill Street,5690500,5,2,0,2014,SLM,110.073950558968
2054,804,South Street,5735800,5,2,0,2010,SLM,24.8831463242959
2055,805,South Street,5736000,5,2,0,2010,SLM,28.6803412185411
2056,806,Centre Street,4736000,5,2,0,2011,SLM,69.3356967309416
2057,807,Centre Street,5852700,5,2,0,2010,BL,76.0028377840309
2058,808,Centre Street,4721700,5,2,0,2010,BL,98.0343998825412
2059,809,Perkins Street,5291300,5,2,0,2010,SLM,78.6993749373042
2060,810,Centre Street,4661200,5,2,0,2010,SLM,71.7758936386526
2061,811,River Street,5858200,5,2,0,2013,SLM,7.99419437483705
2062,812,Jewish War Veterans Drive,5190500,5,2,0,2009,BL,781.240918957863
2063,813,Seaver Street,5148900,3,2,1,2016,BFBL,246.932550352589
2064,814,Walk Hill Street,5688700,5,2,0,2015,BL,233.416287880966
2065,815,American Legion Highway,5119700,5,2,1,2008,SLM,364.430706784311
2066,816,Arborway,5241800,0,3,1,2018,SBL,61.7563630959316
2067,817,James Shea Circle,5764000,2,1,1,2018,SBL,55.8263523723018
2068,818,Forest Hills Entrance Drive,5630000,5,2,0,2009,BL,438.126570649919
2069,819,Williams Street,4756700,0,2,0,2017,TC,96.2507550740386
2070,820,Centre Street,4650900,5,2,0,2010,SLM,41.157335186471
2071,821,Centre Street,4638100,5,2,0,2010,BLSL,32.2954316509546
2072,822,Huntington Avenue,4587900,3,2,0,2013,SLM,72.6803923611221
2073,824,River Street,5041400,5,2,0,2013,SLM,158.258955724676
2074,825,Blue Hill Avenue,6257501,2,1,1,2010,BL,59.5000252859643
2075,826,Blue Hill Avenue,6229400,2,2,1,2010,BL,145.948899893196
2076,827,Blue Hill Avenue,6229600,2,2,1,2010,BL,134.085641292816
2077,828,Walk Hill Street,4972400,5,2,0,2014,SLM,161.365099717179
2078,829,Blue Hill Avenue,5158300,2,2,1,2010,BL,28.7952137726171
2079,830,Blue Hill Avenue,6223700,2,2,1,2010,BL,257.264554814096
2080,831,Walk Hill Street,5736300,5,2,0,2015,BL,248.909475903352
2081,832,Tremont Street,4586700,5,2,0,2015,SLM,162.159609426307
2082,833,Huntington Avenue,5229200,3,2,1,2013,SLM,269.227644241311
2083,834,Huntington Avenue,5229300,3,2,1,2013,SLM,75.6327912735513
2084,835,Huntington Avenue,6241601,3,2,1,2013,SLM,136.008383395095
2085,836,Mountfort Street,5660100,0,2,0,2017,SLM,100.807271311845
2086,837,Bay State Road,4495700,0,2,0,2019,CFBL,344.651378701978
2087,838,Commonwealth Avenue,5126800,3,2,1,2008,BL,285.049999502155
2088,839,Walnut Avenue,5205900,6,2,0,2011,SLM,63.1953472079648
2089,840,Ruggles Street,4581300,5,2,0,2010,SLM,140.52084380196
2090,841,Columbus Avenue,5194100,3,2,0,2018,SBL,69.6548349881811
2091,842,Huntington Avenue,5595000,3,2,1,2012,SLM,111.599749818813
2092,843,Westland Avenue,5301200,5,2,0,2017,SBL,204.594526055353
2093,844,Massachusetts Avenue,4518700,3,2,0,2016,SBL,90.1322633136831
2094,845,Westland Avenue,5301100,5,2,0,2017,SBL,100.128420392347
2095,846,Westland Avenue,4532100,5,2,0,2017,BL,114.074197611592
2096,847,Commonwealth Avenue,5859201,3,1,1,2010,BL,20.4840004248629
2097,848,Ruggles Street,5406900,5,2,0,2010,SLM,31.6877577071143
2098,849,Forsyth Way,6256000,5,2,1,2011,BL,141.868680321536
2099,850,Huntington Avenue,5594700,3,2,1,2012,SLM,382.77796899574
2100,851,Beacon Street,5820300,3,2,0,2010,BL,148.73283318148
2101,852,Commonwealth Avenue,6228200,3,2,1,2009,BL,140.656311555998
2102,853,Bay State Road,5655200,6,2,0,2019,CFBL,65.4497978259545
2103,854,Commonwealth Avenue,6209400,3,2,1,2010,BL,236.840586734453
2104,855,Blue Hill Avenue,4935800,2,2,1,2010,BL,133.128764758794
2105,856,Norfolk Street,4965300,5,2,0,2017,BL,108.264396060062
2106,857,Blue Hill Avenue,6212800,3,2,1,2010,BL,82.3017558912878
2107,858,Blue Hill Avenue,6219000,3,2,1,2010,BL,100.954227280431
2108,859,Blue Hill Avenue,6212400,3,2,1,2010,BL,101.501553955621
2109,860,Blue Hill Avenue,6219600,3,2,1,2012,SLM,146.20189299564
2110,861,Blue Hill Avenue,5691100,3,2,1,2012,BL,142.356742821172
2111,862,American Legion Highway,5120600,5,2,1,2008,SLM,148.967383888139
2112,863,American Legion Highway,5689900,5,2,1,2008,SLM,100.715611887427
2113,864,Blue Hill Avenue,6278400,3,2,1,2012,BL,30.823101657503
2114,865,American Legion Highway,5120800,5,2,1,2008,SLM,185.411440567701
2115,866,Seaver Street,6247400,3,2,1,2016,SLM,308.64770578488
2116,867,Seaver Street,6228700,3,2,1,2016,SUP,42.4004699353026
2117,870,Massachusetts Avenue,5308700,3,2,0,2016,SBLBL,57.5021788938244
2118,871,Commonwealth Avenue,5456100,3,2,1,2010,BL,220.254262704004
2119,872,Massachusetts Avenue,4503700,3,2,0,2016,SBLBL,58.1391833566898
2120,873,Boylston Street,5809700,3,2,0,2016,BLSL,122.037327213244
2121,874,Hereford Street,5269600,5,2,0,2013,BL,61.3676627747775
2122,878,South Street,5836800,6,2,0,2018,SBL,47.5384829033914
2123,888,Eliot Street,4725400,0,2,0, ,TC,86.9878139831808
2124,896,Lochstead Avenue,4671500,0,2,0, ,TC,411.549134225177
2125,932,Walnut Entrance,6249200,0,2,0, ,SUP,66.3853100446236
2126,933,Walnut Entrance,6249300,0,2,0, ,SUP,172.396540117078
2127,1014,Washington Street,4754200,3,2,0,2016,SLM,182.620573232103
2128,1016,Washington Street,4748800,3,2,0,2016,SLM,84.8354054303687
2129,1018,Dungarven Road,5440600,0,2,0,2017,TC,96.0482258606069
2130,1030,Paul Gore Street,4663500,0,2,0, ,TC,97.7513986226266
2131,1035,Day Street,5849300,6,2,0, ,TC,95.6452518838353
2132,1095,Washington Street,5716400,3,2,0,2016,SLM,153.611938392576
2133,1096,Washington Street,5135300,3,2,0,2016,SLM,165.166256463947
2134,1118,Glen Lane,5390900,6,2,0, ,SUP,245.351968399042
2135,1120,Washington Street,4732900,3,2,0,2016,SLM,105.658940895879
2136,1126,Mozart Street,4642100,0,2,0, ,TC,97.7573523818948
2137,1127,Paul Gore Street,4669000,0,2,0, ,TC,65.4477093835649
2138,1128,Wyman Street,4661900,0,2,0, ,TC,52.5479468088667
2139,1167,Maitland Street,5517500,0,2,0, ,SLM,108.73715068659
2140,1229,Brookline Avenue,5575700,3,2,0,2019,BLSL,94.8058515746128
2141,1305,Ballou Avenue,4915900,0,2,0,2015,NW,477.48916621666
2142,1306,Talbot Avenue,4818400,5,2,0,2010,BL,71.2596607250877
2143,1307,Blue Hill Avenue,5139100,3,2,1,2012,SLM,88.7773817312745
2144,1308,Blue Hill Avenue,6246100,3,2,1,2010,SLM,152.107758386951
2145,1309,Seaver Street,6285200,3,2,1,2016,SLM,67.6097533764109
2146,1310,Columbia Road,5402300,5,2,1,2010,BL,75.2881495729408
2147,1311,Columbia Road,5402400,5,2,1,2010,BL,87.0285946024019
2148,1312,Columbia Road,6285500,5,2,1,2010,BL,95.1901275322956
2149,1313,Warren Street,4691500,5,2,0,2010,SLM,92.9359156790714
2150,1314,Walnut Avenue,4644900,6,2,0,2011,BLSL,36.7043976872615
2151,1315,Warren Street,5602200,5,2,1,2011,BL,123.693537538519
2152,1316,Warren Street,5602500,5,2,1,2011,BL,142.49272040512
2153,1317,Warren Street,6286601,5,2,1,2011,BL,82.6216309385585
2154,1318,Warren Street,6286600,5,2,1,2011,BL,198.69634309362
2155,1319,Warren Street,5601600,5,2,1,2011,BL,91.4954827399953
2156,1320,Warren Street,5474400,5,2,0,2011,SLM,59.5801489409765
2157,1321,Warren Street,5602700,5,2,1,2011,SLM,108.176463793245
2158,1322,Warren Street,5602601,5,2,1,2011,SLM,51.7780817992215
2159,1323,Washington Street,5773600,3,2,0,2011,SLM,60.5483657131908
2160,1324,Massachusetts Avenue,6284900,3,2,1,2011,BL,253.580485023291
2161,1326,Commonwealth Avenue,4498100,3,2,1,2010,BL,232.095067056326
2162,1327,Huntington Avenue,5595700,3,2,1,2014,SLM,116.6120001614
2163,1328,Dartmouth Street,5268800,5,2,0,2011,BL,60.6056838118825
2164,1329,Beacon Street,4468600,3,2,0,2018,SBL,254.778501166025
2165,1330,Cambridge Street,5757900,3,2,0,2011,BLSL,305.346269442197
2166,1331,Cambridge Street,5619300,3,2,0,2014,BL,59.0587934885306
2167,1332,Alford Street,6207700,3,2,1,2014,SLM,191.416051331252
2168,1333,Norfolk Street,4869500,5,2,0,2017,BL,45.1572162722524
2169,1334,Columbia Road,6284000,5,2,1,2010,BL,96.7750068347661
2170,1335,Geneva Avenue,4755800,5,2,0,2016,SLM,69.6270447998953
2171,1336,Columbia Road,5217900,5,2,1,2010,BL,94.0387512478689
2172,1338,Massachusetts Avenue,6245500,3,2,1,2011,BL,174.616824087655
2173,1339,Massachusetts Avenue,46806400,3,2,1,2011,BL,81.5453285555225
2174,1340,Columbus Avenue,4534900,3,2,0,2009,BL,105.658623256326
2175,1341,Dartmouth Street,4531200,5,2,0,2011,SLM,119.169851536767
2176,1342,Dorchester Avenue,5398400,3,2,0,2010,SLM,107.594728884954
2177,1343,West Dedham Street,5670900,5,2,0,2011,BLSL,43.3237029668776
2178,1344,Monsignor Reynolds Way,5715100,5,2,0,2011,SLM,84.2969592287128
2179,1345,Monsignor Reynolds Way,5671000,5,2,0,2011,SLM,85.3524419244081
2180,1346,Albany Street,4567800,5,2,0,2012,BL,104.216507856868
2181,1347,West Dedham Street,5303200,5,2,0,2011,BLSL,83.4919349899913
2182,1350,Talbot Avenue,4850900,5,2,0,2010,BL,129.638785241194
2183,1351,Columbia Road,5732600,5,2,1,2010,BL,314.04656849075
2184,1352,Columbia Road,5161300,5,2,1,2010,SLM,90.7666150813855
2185,1353,Albany Street,4575600,5,2,0,2012,BL,105.244511069741
2186,1354,Kneeland Street,4493600,3,2,0,2017,SBL,77.9446145865335
2187,1355,Boylston Street,4481400,3,2,0,2012,SLM,153.663237373679
2188,1356,St James Avenue,5383100,3,2,0,2015,SLM,74.8875235781912
2189,1357,Main Street,5232200,5,2,0,2011,BL,33.7431157941466
2190,1358,Main Street,4407900,5,2,0,2011,BL,78.6727937578109
2191,1359,Dorchester Avenue,5744400,3,2,0,2010,SLM,142.884848030457
2192,1360,Dorchester Avenue,4969500,3,2,0,2010,SLM,168.418390586169
2193,1361,Dorchester Avenue,4922200,3,2,0,2010,SLM,46.1455518308494
2194,1362,Dorchester Avenue,5198800,3,2,0,2010,SLM,77.2958336897196
2195,1363,Dorchester Avenue,5192700,3,2,0,2011,SLM,43.7856422288112
2196,1364,Dorchester Avenue,5192800,3,2,0,2011,SLM,35.3477115154963
2197,1365,Ashmont Street,4889600,5,2,0,2013,SLM,118.293986042421
2198,1366,Dorchester Avenue,4842300,3,2,0,2011,SLM,76.2033968184366
2199,1367,Dorchester Avenue,5152400,3,2,0,2011,SLM,79.6051194004028
2200,1368,Geneva Avenue,4779200,5,2,0,2016,SLM,70.4118505095807
2201,1369,Dorchester Avenue,5686900,3,2,0,2011,SLM,57.8216305904061
